store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,store,longitude,latitude
st_144931,DOLLAR GENERAL 2606,A112659,3073,E Market St,NA,Logansport,IN,46947,Combination Grocery/Other,2,Small retail,4,Dollar General,-86.32645,40.75769
st_150314,DOLLAR GENERAL 2483,A112558,3022,E Meighan Blvd,NA,Gadsden,AL,35903,Combination Grocery/Other,2,Small retail,4,Dollar General,-85.95102,33.97398
st_146863,DOLLAR GENERAL 7858,A116395,3025,E Michigan Ave,NA,Jackson,MI,49202,Combination Grocery/Other,2,Small retail,4,Dollar General,-84.36534,42.25551
st_004103,DOLLAR GENERAL 0760,A104141,305,E Miller Ave,NA,Iowa,LA,70647,Combination Grocery/Other,2,Small retail,4,Dollar General,-93.01034,30.24603
st_147084,Dollar General 2102,A112305,302,E North Ave,NA,Belton,MO,64012,Combination Grocery/Other,2,Small retail,4,Dollar General,-94.52923,38.81446
st_142783,DOLLAR GENERAL 4844,A114541,301,E NORTH FRONT ST,NA,STANTON,TX,79782,Combination Grocery/Other,2,Small retail,4,Dollar General,-101.78745,32.12988
st_145788,DOLLAR GENERAL 0731,A104127,3009,E Race Ave,NA,Searcy,AR,72143,Combination Grocery/Other,2,Small retail,4,Dollar General,-91.69812,35.25042
st_145608,Dollar General 1545,A109357,309,E US Highway 24,NA,Salisbury,MO,65281,Combination Grocery/Other,2,Small retail,4,Dollar General,-92.79811,39.42978
st_142526,DOLLAR GENERAL 8927,A117264,303,E US Highway 80,NA,White Oak,TX,75693,Combination Grocery/Other,2,Small retail,4,Dollar General,-94.85674,32.5192
st_062555,DOLLAR GENERAL 11196,A105434,301,E US Highway 79,NA,Thorndale,TX,76577,Combination Grocery/Other,2,Small retail,4,Dollar General,-97.20359,30.61507
st_118894,DOLLAR GENERAL 3534,A113424,309,E W M Watson Blvd,NA,Daingerfield,TX,75638,Combination Grocery/Other,2,Small retail,4,Dollar General,-94.71918,33.02947
st_150973,DOLLAR GENERAL 2924,A112928,300,Elm St,NA,Livermore,KY,42352,Combination Grocery/Other,2,Small retail,4,Dollar General,-87.13369,37.48824
st_021965,DOLLAR GENERAL 3115,A113072,30240,Euclid Ave,NA,Wickliffe,OH,44092,Combination Grocery/Other,2,Small retail,4,Dollar General,-81.46022,41.61663
st_119192,DOLLAR GENERAL 333,A113253,300,Frey St,NA,Ashland City,TN,37015,Combination Grocery/Other,2,Small retail,4,Dollar General,-87.05016,36.2958
st_116755,DOLLAR GENERAL 2117,A112311,3006,Gallatin Pike,NA,Nashville,TN,37216,Combination Grocery/Other,2,Small retail,4,Dollar General,-86.7384,36.20367
st_150408,DOLLAR GENERAL 7612,A116180,303,Goldsboro St,NA,Pikeville,NC,27863,Combination Grocery/Other,2,Small retail,4,Dollar General,-77.98165,35.49977
st_148610,Dollar General 15310,A109235,300,Goucher St,NA,Johnstown,PA,15905,Combination Grocery/Other,2,Small retail,4,Dollar General,-78.9298,40.29162
st_002006,DOLLAR GENERAL 1401,A108022,300,Green Way,NA,Keystone Heights,FL,32656,Combination Grocery/Other,2,Small retail,4,Dollar General,-82.02946,29.7852
st_151517,DOLLAR GENERAL 7133,A115751,3051,Hartley Bridge Rd,NA,Macon,GA,31216,Combination Grocery/Other,2,Small retail,4,Dollar General,-83.67483,32.74646
st_030480,DOLLAR GENERAL 10686,A104900,301,Hendersonville Hwy,NA,Pisgah Forest,NC,28768,Combination Grocery/Other,2,Small retail,4,Dollar General,-82.70002,35.27266
st_148523,DOLLAR GENERAL 2884,A112888,3039,Highway 1 S,NA,Donaldsonville,LA,70346,Combination Grocery/Other,2,Small retail,4,Dollar General,-91.01459,30.09764
st_151561,DOLLAR GENERAL 6693,A115368,30023,Highway 17,NA,Millry,AL,36558,Combination Grocery/Other,2,Small retail,4,Dollar General,-88.31216,31.64182
st_148024,DOLLAR GENERAL 6447,A115157,30443,Highway 21,NA,Angie,LA,70426,Combination Grocery/Other,2,Small retail,4,Dollar General,-89.8098,30.96792
st_057549,DOLLAR GENERAL 11130,A105364,304,Highway 62 W # 142,NA,Yellville,AR,72687,Combination Grocery/Other,2,Small retail,4,Dollar General,-92.68652,36.22606
st_152801,DOLLAR GENERAL 3976,A113786,304,Highway 7 S,NA,Greenwood,MS,38930,Combination Grocery/Other,2,Small retail,4,Dollar General,-90.06831,33.67646
st_007361,DOLLAR GENERAL 6823,A115482,3052,Highway 80 W,NA,Calhoun,LA,71225,Combination Grocery/Other,2,Small retail,4,Dollar General,-92.36105,32.51267
st_151467,DOLLAR GENERAL 0348,A103962,3043,Highway 805,NA,Neon,KY,41840,Combination Grocery/Other,2,Small retail,4,Dollar General,-82.71703,37.17794
st_147387,DOLLAR GENERAL 6074,A114866,3045,Holden Beach Rd SW,NA,Holden Beach,NC,28462,Combination Grocery/Other,2,Small retail,4,Dollar General,-78.27785,33.9268
st_006591,Dollar General 9900,A118094,3096,Hornet Hwy,NA,Burton,WV,26562,Combination Grocery/Other,2,Small retail,4,Dollar General,-80.45152,39.67347
st_013305,DOLLAR GENERAL 6979,A115617,30,Howser Mill Rd,NA,Dawsonville,GA,30534,Combination Grocery/Other,2,Small retail,4,Dollar General,-84.12413,34.42217
st_146667,DOLLAR GENERAL 4432,A114167,305,Huntington Ave,NA,Mansfield,AR,72944,Combination Grocery/Other,2,Small retail,4,Dollar General,-94.25013,35.06113
st_142529,DOLLAR GENERAL 7597,A116170,301,HWY 31 W,NA,CHANDLER,TX,75758,Combination Grocery/Other,2,Small retail,4,Dollar General,-95.48245,32.30767
st_144676,DOLLAR GENERAL 6192,A114963,304,HWY 37 NORTH,NA,BOGATA,TX,75417,Combination Grocery/Other,2,Small retail,4,Dollar General,-95.22007,33.47381
st_144350,DOLLAR GENERAL 6137,A114918,30951,HWY 70,NA,BRUCETON,TN,38317,Combination Grocery/Other,2,Small retail,4,Dollar General,-88.2384,36.03808
st_145446,DOLLAR GENERAL 4678,A114384,303,Independence Sq,NA,Franklin,TN,37064,Combination Grocery/Other,2,Small retail,4,Dollar General,-86.87753,35.9329
st_148520,DOLLAR GENERAL 1544,A109348,300,Joe Hoy Dr,NA,Franklin,LA,70538,Combination Grocery/Other,2,Small retail,4,Dollar General,-91.5122,29.80758
